OUTCOME_CONCEPT_ID,REACTION_NAME
35306173,CONGENITAL URETERIC ANOMALY
37019405,Terminal dribbling
36110210,SALMONELLA BACTERAEMIA
36818681,Precipitate labour
42890064,MORAXELLA TEST POSITIVE
36718187,PROFOUND MENTAL RETARDATION
42890526,Arthrotomy
36312524,Alpha hydroxybutyrate dehydrogenase increased
37520648,JOINT MANIPULATION
35708690,DRY MOUTH
36918950,DEPRESSIVE SYMPTOM
35607189,EYE INJURY
37320122,SKIN DISORDER
35809236,FACIAL PAIN
35909518,HEPATIC FAILURE
36919127,DRUG ABUSE
35808824,APPLICATION SITE RASH
35808981,INJECTION SITE HAEMORRHAGE
37622545,VARICOSE VEIN
35607447,NIGHT BLINDNESS
35104096,ANAEMIA OF CHRONIC DISEASE
35607106,ENDOPHTHALMITIS
36918985,"HALLUCINATION, AUDITORY"
37119745,VAGINAL HAEMORRHAGE
42889129,VITREOUS FLOATERS
35104465,B-CELL LYMPHOMA
36617206,SEBORRHOEIC KERATOSIS
37019423,GLYCOSURIA
37019334,KIDNEY SMALL
35506476,ADRENAL MASS
37420588,Treatment noncompliance
36617219,METASTASES TO CENTRAL NERVOUS SYSTEM
35909613,HEPATITIS
35204940,NODAL RHYTHM
35305649,ANAL ATRESIA
36416527,FAILURE TO THRIVE
35104187,BONE MARROW DISORDER
42890354,HYPOXIC-ISCHAEMIC ENCEPHALOPATHY
36718181,JUDGEMENT IMPAIRED
35205334,MYOGLOBINURIA
35205136,PATENT DUCTUS ARTERIOSUS
36313745,TUMOUR MARKER INCREASED
37219842,PULMONARY CALCIFICATION
36211665,IATROGENIC INJURY
37320205,Psoriasis
36918904,Panic attack
36416610,Fluid retention
37320164,Rash erythematous
36918976,Persecutory delusion
36211078,Stress fracture
36919052,Mood swings
35809157,Pneumatosis
36316338,Blood bicarbonate decreased
35909435,Biliary tract disorder
35506628,HYPERGLYCAEMIA
36918902,OBSESSIVE-COMPULSIVE DISORDER
35708031,Peritonitis bacterial
35707754,Bezoar
36311944,Electrocardiogram U-wave abnormality
35506799,Myxoedema coma
35305649,Anal atresia
36316392,Blood sodium increased
35909517,Hepatic encephalopathy
36516970,Lower extremity mass
36718017,Lacunar infarction
35809085,Feeling drunk
35104728,Cystic lymphangioma
37119463,Breast hyperplasia
35809115,CONDITION AGGRAVATED
35506452,Hypercorticoidism
36718121,HYPERTENSIVE ENCEPHALOPATHY
36313050,INTERNATIONAL NORMALISED RATIO INCREASED
35205037,Syncope
35809068,STILLBIRTH
36617349,CEREBRAL CYST
36516865,HYPOTONIA
35607174,SCLERITIS
35506745,HYPERPARATHYROIDISM
37019390,Bladder discomfort
36718554,Initial insomnia
35909578,Hepatitis C
36617309,Neoplasm progression
36009757,Anaphylactic shock
35205182,Angina unstable
37320176,Lichen planus
35809207,Mucosal inflammation
35607066,Ulcerative keratitis
36918936,Screaming
37219954,Nasal discomfort
36211136,Upper limb fracture
35708605,Lip pain
35204970,CARDIO-RESPIRATORY ARREST
36110715,UPPER RESPIRATORY TRACT INFECTION
35506530,DIABETIC RETINOPATHY
37119539,ATROPHIC VULVOVAGINITIS
36110986,RESPIRATORY SYNCYTIAL VIRUS INFECTION
35104298,HAEMOLYTIC URAEMIC SYNDROME
35708202,Nausea
36919207,Nightmare
35809131,General physical health deterioration
35708330,Gastrointestinal mucosal necrosis
35506810,THYROID CYST
36718364,Neurological symptom
35708632,Gingival swelling
36718117,Secondary progressive multiple sclerosis
36110369,Fungal infection
35306246,Cystic fibrosis
37521084,Pancreas transplant
35305999,Congenital musculoskeletal anomaly
35204933,Extrasystoles
37622482,Arterial disorder
37320306,Onychomadesis
35506603,Testicular atrophy
37320246,Skin mass
35708637,Behcet's syndrome
37019396,Dysuria
36110015,Bacterial infection
36718163,Dementia
36718149,Benign intracranial hypertension
37219911,Sputum discoloured
43053717,Plasma cell myeloma recurrent
36110116,Enterococcal infection
35708362,Varices oesophageal
36617948,Squamous cell carcinoma of skin
36211347,Renal injury
35708059,Reflux gastritis
35204904,Atrioventricular block first degree
35305595,Prominent epicanthal folds
35809400,Hypertrophy
35809187,Pseudopolyp
37220043,Pharyngeal erythema
35305949,Polydactyly
36110468,Osteomyelitis chronic
35104076,Anaemia megaloblastic
35607318,Foreign body sensation in eyes
35909628,Mixed liver injury
36316449,Blood electrolytes abnormal
35707828,Gastrointestinal mucosal disorder
35204961,Supraventricular extrasystoles
36516791,Arthrofibrosis
36617475,Bladder transitional cell carcinoma
35306050,Congenital central nervous system anomaly
36211257,Iliotibial band syndrome
35607290,Opsoclonus myoclonus
36316177,Drug clearance increased
35708291,Diverticular perforation
37019441,Pyuria
37019288,Glomerulonephritis rapidly progressive
35708631,Gingival oedema
36110712,Tracheobronchitis
36313360,Granulocyte count decreased
37320130,SKIN ODOUR ABNORMAL
36314497,CSF CULTURE POSITIVE
36316184,DRUG LEVEL DECREASED
37219965,UPPER RESPIRATORY TRACT INFLAMMATION
35406382,VESTIBULAR DISORDER
36313293,RED BLOOD CELL SCHISTOCYTES PRESENT
35606966,EYELID DISORDER
35808848,CATHETER SITE DISCHARGE
37520922,ABDOMINOPLASTY
36110039,FOLLICULITIS
36718224,PLEUROTHOTONUS
36211062,COMMINUTED FRACTURE
35809361,TREATMENT FAILURE
35205070,CONGENITAL AORTIC VALVE STENOSIS
35708190,PNEUMATOSIS INTESTINALIS
35305541,ANOMALY OF EXTERNAL EAR CONGENITAL
35305444,VENOUS ANGIOMA OF BRAIN
36314731,JC VIRUS TEST POSITIVE
36718562,SLEEP PHASE RHYTHM DISTURBANCE
35205158,TRUNCUS ARTERIOSUS PERSISTENT
35909486,HEPATIC CALCIFICATION
36314822,BIOPSY BONE
35606825,CATARACT CORTICAL
35104688,HEPARIN-INDUCED THROMBOCYTOPENIA
35306200,CRYPTORCHISM
35708041,Colitis ischaemic
35707872,Anal abscess
36110608,ORCHITIS
36516957,Musculoskeletal pain
37420585,Social problem
36316382,Blood potassium increased
36718167,Senile dementia
35909462,Gallbladder pain
37019358,Renal tubular necrosis
36718540,Status epilepticus
37522372,Varicose vein operation
37320323,Seborrhoea
42889405,Device kink
36211129,Clavicle fracture
37622481,Angiopathy
35707662,Pulpitis dental
36718583,Hypertonic bladder
36211680,Post procedural haematoma
35808987,Injection site injury
36617287,Adenocarcinoma
35708042,Colitis microscopic
35707783,Protein-losing gastroenteropathy
36919073,Negativism
42890194,Bladder dysfunction
35808958,Embolia cutis medicamentosa
36718523,Atonic seizures
35708266,Rectal ulcer
36315594,Creatinine renal clearance abnormal
37520712,Mammoplasty
36110576,Toxic shock syndrome
35305538,Ear malformation
36110644,Septic embolus
36312381,Blood testosterone abnormal
36313553,Blood bilirubin unconjugated increased
42889156,Eyelid skin dryness
42889389,Device infusion issue
35104151,Protein C deficiency
35205209,Endocarditis staphylococcal
37219879,Pulmonary artery stenosis
36316366,BLOOD IRON DECREASED
36617311,Pelvic neoplasm
43054133,Genital paraesthesia
36110212,Salmonellosis
35808889,IMPLANT SITE INFECTION
35809095,SENSATION OF PRESSURE
37219901,ANOXIA
36617301,RECURRENT CANCER
36315472,BLOOD ALBUMIN INCREASED
36718323,SOPOR
36617845,NON-SMALL CELL LUNG CANCER STAGE IV
35808822,APPLICATION SITE PRURITUS
36918921,OPPOSITIONAL DEFIANT DISORDER
35909520,HEPATORENAL SYNDROME
35607359,MACULAR HOLE
35104709,MACROCYTOSIS
37119547,MENOMETRORRHAGIA
35305999,CONGENITAL MUSCULOSKELETAL ANOMALY
36416500,RESPIRATORY ACIDOSIS
36009851,PEMPHIGUS
36110764,BOVINE TUBERCULOSIS
36314816,ASPIRATION JOINT
36718030,THROMBOTIC STROKE
35707532,DIAPHRAGMATIC HERNIA
35809400,HYPERTROPHY
35607458,HYPERMETROPIA
36211473,UNDERDOSE
35306061,MENINGOMYELOCELE
35607356,DETACHMENT OF RETINAL PIGMENT EPITHELIUM
37521523,INTERVERTEBRAL DISC OPERATION
37019239,BLADDER DIVERTICULUM
37119660,HAEMATOSPERMIA
37220057,PHARYNGEAL ULCERATION
35708091,PROCTITIS ULCERATIVE
37320125,SKIN FRAGILITY
35708575,PALATAL DISORDER
36312992,COAGULATION FACTOR VIII LEVEL INCREASED
35305488,FOETAL ANTICONVULSANT SYNDROME
36313808,BLOOD IMMUNOGLOBULIN M DECREASED
35204918,SINOATRIAL BLOCK
36313664,ANTIPHOSPHOLIPID ANTIBODIES POSITIVE
35708619,ORAL DISCHARGE
36312488,THYROXINE INCREASED
37220059,TONSILLAR DISORDER
36314501,CROSS SENSITIVITY REACTION
37119621,GENITAL DISORDER MALE
36315233,RETINOGRAM ABNORMAL
36316390,BLOOD SODIUM ABNORMAL
35809288,PRODUCT ODOUR ABNORMAL
42889309,DEVICE RELATED SEPSIS
37119760,VULVAR EROSION
36211336,PERIPHERAL NERVE INJURY
37119468,BREAST CALCIFICATIONS
42889118,CYSTOID MACULAR OEDEMA
42889395,INCORRECT DOSE ADMINISTERED BY DEVICE
35708201,INFANTILE SPITTING UP
42890521,SUBSTANCE USE
36211211,VENOUS INJURY
35808956,INFUSION SITE VESICLES
42890248,PENILE CURVATURE
35606984,Borderline glaucoma
36718294,Alexia
35104077,Anaemia neonatal
37521056,Proctocolectomy
36211439,Radiation injury
36818693,Abnormal labour
37521799,PNEUMONECTOMY
36416587,PSEUDO-BARTTER SYNDROME
37521885,MOLE EXCISION
36211709,WOUND DECOMPOSITION
36818841,PREGNANCY WITH CONTRACEPTIVE PATCH
37219802,BRONCHOSPASM PARADOXICAL
35506534,RETINOPATHY PROLIFERATIVE
35708629,OROPHARYNGEAL PLAQUE
42890821,MAY-THURNER SYNDROME
42889445,Sensitivity to weather change
37522178,High frequency ablation
35607197,Ocular toxicity
37019253,Bladder trabeculation
36313981,TRANSPLANT EVALUATION
36313339,CD4/CD8 RATIO DECREASED
35305702,CLEFT UVULA
36818633,ABORTION OF ECTOPIC PREGNANCY
36110064,RHODOCOCCUS INFECTION
35809179,FOREIGN BODY REACTION
45885695,Expired product administered
36009728,Type IV hypersensitivity reaction
36110378,Meningitis fungal
35809113,Concomitant disease aggravated
42890312,Antipsychotic drug level decreased
35707684,Gingivitis
43053807,Infusion site bruising
36718114,PROGRESSIVE MULTIPLE SCLEROSIS
36315129,Visual evoked potentials abnormal
36718550,SLEEP TALKING
35808952,INFUSION SITE SWELLING
36211671,INCISION SITE HAEMORRHAGE
36718513,DREAMY STATE
37119567,OVULATION PAIN
36919201,MALE SEXUAL DYSFUNCTION
35104625,PERIPHERAL T-CELL LYMPHOMA UNSPECIFIED
36617596,GENITAL NEOPLASM MALIGNANT FEMALE
35808915,INFUSION SITE ABSCESS
42889567,DRUG ADMINISTERED TO PATIENT OF INAPPROPRIATE AGE
42890667,DUODENAL ULCER REPAIR
36315596,Creatinine renal clearance increased
42889188,Oesophageal motility disorder
35607490,Tunnel vision
36516914,Head deformity
37119708,Endometrial disorder
36110662,Eczema infected
35808885,IMPLANT SITE HAEMORRHAGE
35808902,IMPLANT SITE PRURITUS
42889015,SYSTOLIC DYSFUNCTION
42889240,Intestinal haematoma
36109998,SYDENHAM'S CHOREA
42889479,Parkinsonism hyperpyrexia syndrome
37521887,Scar excision
37420545,Sight disability
35708466,METASTASES TO RETROPERITONEUM
37520717,SIMPLE MASTECTOMY
35104831,EOSINOPHILIC CYSTITIS
36110738,Arteriovenous fistula site infection
42889455,Inadequate aseptic technique in use of product
35809066,Maternal death affecting foetus
37521081,Radiotherapy to pancreas
35104722,HEPATOSPLENOMEGALY NEONATAL
36312203,BLOOD CATECHOLAMINES DECREASED
35306216,Genitalia external ambiguous
37520658,Patellectomy
42889076,Spina bifida cystica
36918971,Delusion of replacement
36314636,GENOTYPE DRUG RESISTANCE TEST
35809136,ILL-DEFINED DISORDER
37622465,DEEP VEIN THROMBOSIS
36718555,INSOMNIA
35708202,NAUSEA
36919042,ANGER
37019416,CHROMATURIA
36110570,RESPIRATORY TRACT INFECTION
35707864,GASTROINTESTINAL HAEMORRHAGE
35809005,INJECTION SITE PAIN
36211068,FRACTURE NONUNION
36718362,MYOCLONUS
35708724,DYSGEUSIA
36718370,TIC
37119650,PAINFUL ERECTION
36211124,THORACIC VERTEBRAL FRACTURE
37219919,PLEURITIC PAIN
35205272,CARDIOMYOPATHY
35708099,COLONIC PSEUDO-OBSTRUCTION
35506744,HYPERCALCIURIA
36211098,FEMORAL NECK FRACTURE
35809174,HERNIA
36314941,NUCLEAR MAGNETIC RESONANCE IMAGING BRAIN ABNORMAL
36314365,VITAMIN D DECREASED
36111015,BRONCHIOLITIS
36110951,PAPILLOMA VIRAL INFECTION
35707512,ABDOMINAL HERNIA
35306064,SPINA BIFIDA
35506447,CUSHING'S SYNDROME
36919126,DEPENDENCE
36211267,TENDON INJURY
35809056,ACCIDENTAL DEATH
37320313,HAIR TEXTURE ABNORMAL
36718236,PARALYSIS FLACCID
36516779,Arthritis
37320127,Skin lesion
36718067,Transient ischaemic attack
45885708,Therapeutic response changed
35708177,Hyperphagia
36919129,Intentional drug misuse
36416680,Metabolic disorder
37019462,Calculus urinary
35708089,Proctitis
36718111,MULTIPLE SCLEROSIS
35909604,ALCOHOLIC LIVER DISEASE
35104740,LYMPHADENITIS
36009711,Hypersensitivity
36718114,Progressive multiple sclerosis
35104763,Lymphoedema
35808978,Injection site extravasation
43562936,Candida infection
37320269,Alopecia areata
35205027,Dizziness postural
35506757,Parathyroid disorder
36110335,CANDIDIASIS
37320132,SKIN SWELLING
35607492,Visual field defect
37019302,Renal tubular atrophy
35104254,Myeloproliferative disorder
36416493,Metabolic alkalosis
37622522,Hypertensive emergency
35707754,BEZOAR
37220040,ADENOIDAL HYPERTROPHY
35708623,ORAL MUCOSAL ERYTHEMA
36516933,SPONDYLOLISTHESIS
42889194,MACULAR FIBROSIS
35104179,LEUKOCYTOCLASTIC VASCULITIS
36211223,SUBDURAL HAEMORRHAGE
35506749,CALCIUM DEFICIENCY
36516888,RHABDOMYOLYSIS
35506637,HYPOGLYCAEMIA NEONATAL
35607312,PUPILS UNEQUAL
35708748,PROTRUSION TONGUE
35104859,LYMPHOCYTOSIS
35104120,HAEMORRHAGIC DIATHESIS
36009892,Acute graft versus host disease in skin
36211119,Fractured sacrum
35909625,Hepatotoxicity
36516761,Bone pain
35708425,Colorectal cancer
36718607,Brain mass
36718530,Epilepsy
35909613,Hepatitis
35104085,Haemorrhagic anaemia
37320130,Skin odour abnormal
37521048,Colostomy
36314941,Nuclear magnetic resonance imaging brain abnormal
36516872,Torticollis
36009852,VITILIGO
35104643,NON-HODGKIN'S LYMPHOMA
35104271,SICKLE CELL ANAEMIA WITH CRISIS
37420585,SOCIAL PROBLEM
35809134,Hyperhidrosis
37019456,Nephrolithiasis
36009847,Nephrogenic systemic fibrosis
37521158,Continuous haemodiafiltration
35607452,Accommodation disorder
36211183,Poisoning
35204998,Cardiovascular disorder
36312421,Pregnancy test positive
36516749,Osteonecrosis
42889638,Maternal exposure before pregnancy
35205003,Heart transplant rejection
36818683,Premature rupture of membranes
36313529,Ammonia increased
36109980,Nosocomial infection
35708560,Lip blister
35506503,Diabetic foot
35204902,Atrioventricular block
36316371,Blood magnesium decreased
35607382,SUBRETINAL FIBROSIS
37320093,Skin hypertrophy
37420530,Impaired work ability
37119745,Vaginal haemorrhage
36313301,Red cell distribution width increased
35909635,Hepatic neoplasm
36718463,Polyneuropathy
35707842,Oesophageal dilatation
35707667,Tooth discolouration
36718544,Abnormal sleep-related event
35205281,Hypertrophic cardiomyopathy
37019300,Nephrosclerosis
43053867,Cholangiocarcinoma
36918957,Tearfulness
35104229,Marrow hyperplasia
36316176,Drug clearance decreased
36717995,Cerebral artery occlusion
36516822,Cervicobrachial syndrome
36110348,Vulvovaginal candidiasis
37119590,Peyronie's disease
36211284,Animal scratch
35708191,Portal venous gas
37420438,Partner stress
35506475,Adrenal haemorrhage
36314519,Culture urine positive
42890346,Cerebral small vessel ischaemic disease
35205107,Pulmonary valve stenosis congenital
36516960,Piriformis syndrome
35104791,Splenic calcification
36311856,Venous pressure jugular increased
37019322,AZOTAEMIA
36316348,BLOOD CHLORIDE DECREASED
36110334,CANDIDA SEPSIS
35708240,ILEUS
36311933,ELECTROCARDIOGRAM ST-T SEGMENT ABNORMAL
36316011,Pulmonary function test abnormal
36313251,MEAN CELL HAEMOGLOBIN CONCENTRATION DECREASED
36516956,MUSCULOSKELETAL DISCOMFORT
36316131,ANTICOAGULATION DRUG LEVEL ABOVE THERAPEUTIC
37320345,TELANGIECTASIA
37622478,VENOUS THROMBOSIS LIMB
37522310,ARTERIAL THERAPEUTIC PROCEDURE
36315299,GRIP STRENGTH DECREASED
35205097,MITRAL VALVE STENOSIS
36110610,PENILE INFECTION
36918992,ILLUSION
35708172,EARLY SATIETY
36110661,ECTHYMA
35708205,PROCEDURAL VOMITING
36009955,SECONDARY IMMUNODEFICIENCY
36919208,PARASOMNIA
37119784,VULVOVAGINAL PRURITUS
35809119,DISEASE COMPLICATION
37119725,UTERINE STENOSIS
36516897,KNEE DEFORMITY
36818776,UMBILICAL CORD VASCULAR DISORDER
36311823,EJECTION FRACTION ABNORMAL
35607408,RETINAL ANEURYSM
37520999,ENTEROSTOMY
35909669,HEPATIC CANCER STAGE IV
36617207,SWEAT GLAND TUMOUR
36617309,NEOPLASM PROGRESSION
36211134,SCAPULA FRACTURE
37622402,ARTERIAL STENOSIS
37522270,Surgery
36110682,Skin infection
35808985,INJECTION SITE INFECTION
35406421,MIDDLE EAR EFFUSION
42890324,USE OF ACCESSORY RESPIRATORY MUSCLES
35707691,Tooth loss
35707552,Anal fissure
36517150,Tendon pain
36045582,Subacute cutaneous lupus erythematosus
36517131,Chondrolysis
35104397,Myelodysplastic syndrome
36516863,Hypertonia
35707639,Loose tooth
37320324,Haemorrhage subcutaneous
35909469,Cholestasis
35306124,Tourette's disorder
36315832,Semen volume decreased
36516929,Neck deformity
36009919,Vasculitis cerebral
36718191,Choreoathetosis
37119647,Ejaculation disorder
37220039,Adenoidal disorder
36416561,Chondrocalcinosis pyrophosphate
37219999,Vocal cord disorder
36312492,Tri-iodothyronine decreased
36718137,Tension headache
36211548,Needle issue
36617703,Prostate cancer metastatic
36313485,Biopsy liver
35707771,Intestinal anastomosis complication
35406320,Ear pruritus
35122884,Cytopenia
43053910,Exposure via inhalation
36312334,Blood thyroid stimulating hormone abnormal
36312568,BLOOD ALKALINE PHOSPHATASE INCREASED
36313824,Monoclonal immunoglobulin present
36516919,Retrognathia
35708064,Duodenitis
37119725,Uterine stenosis
35707762,Gastrointestinal anastomotic leak
37119486,Breast discolouration
36818734,Neonatal hypotension
35104067,Anaemia vitamin B12 deficiency
37521904,Chondroplasty
37320202,Erythrodermic psoriasis
35809172,Xerosis
37320220,RASH VESICULAR
37521844,Respiratory therapy
35809217,Allergic oedema
36312921,ACTIVATED PARTIAL THROMBOPLASTIN TIME PROLONGED
35809180,GRANULOMA
36617335,TUMOUR HAEMORRHAGE
35204955,ATRIAL TACHYCARDIA
35204957,SINUS ARREST
36718006,EMBOLIC CEREBRAL INFARCTION
36416617,FOOD INTOLERANCE
35104088,HYPOCHROMIC ANAEMIA
36416654,LIPOHYPERTROPHY
35707741,PANCREATIC INSUFFICIENCY
37119590,PEYRONIE'S DISEASE
37219814,DIFFUSE ALVEOLAR DAMAGE
37320133,SKIN TIGHTNESS
35305673,GASTROINTESTINAL MALFORMATION
36718574,CERVICAL MYELOPATHY
36110244,BETA HAEMOLYTIC STREPTOCOCCAL INFECTION
36718537,PARTIAL SEIZURES
35305965,MICROCEPHALY
35707781,PELVIC MASS
35306235,CONGENITAL NOSE MALFORMATION
36211670,INCISION SITE HAEMATOMA
35708059,REFLUX GASTRITIS
36617902,THROAT CANCER
37019379,URETHRAL STENOSIS
37219969,DIAPHRAGMATIC DISORDER
35809241,METASTATIC PAIN
35305553,ADRENOGENITAL SYNDROME
35708717,SIALOADENITIS
36312616,FOETAL HEART RATE ABNORMAL
36110810,VISCERAL LEISHMANIASIS
35205339,RIGHT ATRIAL DILATATION
35306252,CONGENITAL PULMONARY HYPERTENSION
36718255,ON AND OFF PHENOMENON
36110467,OSTEOMYELITIS ACUTE
35809167,SYMPTOM MASKED
35809217,ALLERGIC OEDEMA
36312857,FULL BLOOD COUNT INCREASED
36918875,FEAR OF EATING
35708092,PROCTOCOLITIS
36009893,CHRONIC ALLOGRAFT NEPHROPATHY
42889398,DEVICE DIFFICULT TO USE
36211177,NAIL TOXICITY
37521153,ANTICOAGULANT THERAPY
36110533,VULVOVAGINITIS
35305853,MUCOPOLYSACCHARIDOSIS I
37119516,UTERINE CERVICAL SQUAMOUS METAPLASIA
42890456,CHVOSTEK'S SIGN
36311827,EXERCISE TEST ABNORMAL
42889618,FEMOROACETABULAR IMPINGEMENT
35305725,CONGENITAL ABSENCE OF BILE DUCTS
36718024,SUBARACHNOID HAEMORRHAGE
36717998,Cerebral haemorrhage
35708026,Fungal peritonitis
37320158,Erythema
35707543,Inguinal hernia
35707751,Acute graft versus host disease in intestine
36918977,Somatic delusion
37622426,Femoral artery occlusion
36516860,Cogwheel rigidity
36718608,CEREBELLAR ATROPHY
36315570,BLOOD CREATINE INCREASED
36617921,MALIGNANT MELANOMA IN SITU
36211462,DRUG DOSE OMISSION
36718569,POOR QUALITY SLEEP
35104466,B-CELL LYMPHOMA RECURRENT
35506541,RENAL PAPILLARY NECROSIS
37520797,HORMONE THERAPY
42889464,TABLET PHYSICAL ISSUE
35707836,MELANOSIS COLI
37521856,NAIL OPERATION
42890626,EXECUTIVE DYSFUNCTION
35808893,IMPLANT SITE MASS
37019301,RENAL GLYCOSURIA
35205229,SUBACUTE ENDOCARDITIS
35909464,GALLBLADDER POLYP
36718577,RADICULITIS CERVICAL
36818721,RUPTURED ECTOPIC PREGNANCY
42889378,DEVICE INVERSION
36211208,VASCULAR INJURY
37521572,Intra-uterine contraceptive device removal
36311933,Electrocardiogram ST-T segment abnormal
37119584,Penile size reduced
36311924,Electrocardiogram QT shortened
35305957,Brachycephaly
35809179,Foreign body reaction
42889099,Congenital melanocytic naevus
36416614,Alcohol intolerance
36313790,Blood immunoglobulin A decreased
36517088,Osteosarcoma metastatic
35305397,Congenital arterial malformation
36314764,Viral load decreased
35809009,Injection site phlebitis
37520665,Synovectomy
35708559,Leukoplakia oral
36718014,Intraventricular haemorrhage neonatal
35506617,Insulin-requiring type 2 diabetes mellitus
35708011,Reiter's syndrome
35104676,Platelet aggregation inhibition
36316372,Blood magnesium increased
42890247,Ovarian vein thrombosis
35607354,Orbital oedema
36517147,TENDINOUS CONTRACTURE
35205108,Congenital tricuspid valve atresia
36617374,Brain cancer metastatic
35708684,Perirenal haematoma
